Field,Dataset,Product,Obj__Id,Time,Duration_s,Area_Count,Elevation_,Swth_Wdth_,Y_Offset_f,Yld_Mass_W,Yld_Vol_Dr,Moisture__,Pass_Num,Track_deg_,Distance_f,Crop_Flw_M,Crop_Flw_V,Yld_Mass_D,Yld_Vol_We,Speed_mph_,Prod_ac_h_,Date,geometry,CRS
FENDT,L17: (ISO_ADAPT),NO Product,10652.0,2024-10-07,1.102,On,3154.0289,40.0,0.0,2047.3336,39.0382,6.5,40.0,179.7028,4.3384,7.4013,512.3971,2047.3336,39.3718,2.6842,13.0143,2024-10-07,POINT (-114.2560372 51.8869456),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10653.0,2024-10-07,1.31,On,3154.042,40.0,0.0,2025.1998,38.6309,6.5371,40.0,179.73,4.7759,6.7799,469.3745,2025.1998,38.9462,2.4857,12.0519,2024-10-07,POINT (-114.2560371 51.8869325),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10654.0,2024-10-07,1.116,On,3154.0518,40.0,0.0,2130.0862,40.6535,6.6,40.0,180.0,4.0467,7.0926,491.0241,2130.0862,40.9632,2.4723,11.987,2024-10-07,POINT (-114.2560371 51.8869214),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10655.0,2024-10-07,0.803,On,3154.0551,40.0,0.0,2134.5069,40.7376,6.6,40.0,179.5687,2.9895,7.2972,505.1903,2134.5069,41.0482,2.5384,12.3072,2024-10-07,POINT (-114.25603699999999 51.886913199999995),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10656.0,2024-10-07,1.307,On,3154.019,40.0,0.0,2148.1975,40.9981,6.6,40.0,180.0,4.8123,7.2631,502.8279,2148.1975,41.3115,2.5104,12.1716,2024-10-07,POINT (-114.25603699999999 51.8869),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10657.0,2024-10-07,0.927,On,3154.0256,40.0,0.0,2165.505,41.3314,6.6,40.0,180.0,3.3176,7.1165,492.6831,2165.505,41.6443,2.4401,11.8307,2024-10-07,POINT (-114.25603699999999 51.8868909),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10658.0,2024-10-07,1.092,On,3154.0518,40.0,0.0,2285.326,43.6394,6.6,40.0,180.0,4.0102,7.7067,533.5376,2285.326,43.9486,2.5039,12.14,2024-10-07,POINT (-114.25603699999999 51.8868799),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10659.0,2024-10-07,0.803,On,3154.0846,40.0,0.0,2256.5697,43.0928,6.6,40.0,180.4313,2.9895,7.7145,534.0798,2256.5697,43.3956,2.5384,12.3072,2024-10-07,POINT (-114.2560371 51.8868717),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10660.0,2024-10-07,1.017,On,3154.0682,40.0,0.0,2049.7005,39.1606,6.6,40.0,180.0,3.6821,6.8146,471.778,2049.7005,39.4173,2.4686,11.9688,2024-10-07,POINT (-114.2560371 51.886861599999996),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10661.0,2024-10-07,0.703,On,3154.019,40.0,0.0,2049.7005,39.1606,6.6,40.0,180.4366,2.9531,7.9064,547.3681,2049.7005,39.4173,2.8641,13.8865,2024-10-07,POINT (-114.2560372 51.8868535),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10662.0,2024-10-07,1.027,On,3153.9403,40.0,0.0,2314.9464,44.2136,6.6,40.0,180.0,3.7186,7.6969,532.8654,2314.9464,44.5182,2.4687,11.9696,2024-10-07,POINT (-114.2560372 51.886843299999995),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10663.0,2024-10-07,0.755,On,3153.9403,40.0,0.0,2314.9464,44.2136,6.6,40.0,180.0,1.4583,4.1058,284.2502,2314.9464,44.5182,1.3169,6.385,2024-10-07,POINT (-114.2560372 51.8868393),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10664.0,2024-10-07,0.654,On,3153.8714,40.0,0.0,2286.6869,43.6499,6.6,40.0,180.0,3.7186,11.9392,826.5629,2286.6869,43.9747,3.8768,18.7963,2024-10-07,POINT (-114.2560372 51.8868291),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10665.0,2024-10-07,1.194,On,3153.8287,40.0,0.0,2228.5831,42.491,6.6,40.0,180.0,4.4842,7.6856,532.0794,2228.5831,42.8574,2.5606,12.4151,2024-10-07,POINT (-114.2560372 51.8868168),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10666.0,2024-10-07,1.215,On,3153.7008,40.0,0.0,2279.2115,43.4679,6.6,40.0,179.7101,4.4478,7.6616,530.4208,2279.2115,43.831,2.4959,12.1015,2024-10-07,POINT (-114.2560371 51.8868046),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10667.0,2024-10-07,1.21,On,3153.6581,40.0,0.0,2329.7567,44.4433,6.6,40.0,180.2899,4.4478,7.8639,544.4242,2329.7567,44.803,2.5063,12.1515,2024-10-07,POINT (-114.2560372 51.8867924),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10668.0,2024-10-07,0.807,On,3153.6385,40.0,0.0,2478.3051,47.3143,6.5,40.0,180.0,2.953,8.3275,576.5183,2478.3051,47.6597,2.4949,12.0966,2024-10-07,POINT (-114.2560372 51.886784299999995),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10669.0,2024-10-07,1.112,On,3153.6286,40.0,0.0,2478.3051,47.3143,6.5,40.0,180.0,4.1196,8.4309,583.6806,2478.3051,47.6597,2.5259,12.2468,2024-10-07,POINT (-114.2560372 51.886773),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10670.0,2024-10-07,1.075,On,3153.6319,40.0,0.0,2339.6856,44.682,6.5819,40.0,180.3186,4.0468,8.0877,559.9194,2339.6856,44.994,2.5667,12.4443,2024-10-07,POINT (-114.25603729999999 51.886761899999996),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10671.0,2024-10-07,0.842,On,3153.6319,40.0,0.0,2308.9688,44.0988,6.6,40.0,180.0,3.3176,8.354,578.3546,2308.9688,44.4032,2.6864,13.0251,2024-10-07,POINT (-114.25603729999999 51.8867528),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10672.0,2024-10-07,0.604,On,3153.6319,40.0,0.0,2062.2803,39.3903,6.6,40.0,179.4296,2.2604,7.0871,490.6488,2062.2803,39.6592,2.5517,12.3716,2024-10-07,POINT (-114.2560372 51.886746599999995),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10673.0,2024-10-07,1.214,On,3153.6089,40.0,0.0,2062.2803,39.3903,6.6,40.0,180.0,4.0831,6.3693,440.9546,2062.2803,39.6592,2.2932,11.1186,2024-10-07,POINT (-114.2560372 51.8867354),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10674.0,2024-10-07,0.896,On,3153.6089,40.0,0.0,2152.0074,41.086,6.6,40.0,180.0,3.6821,8.1209,562.2169,2152.0074,41.3848,2.8019,13.5851,2024-10-07,POINT (-114.2560372 51.886725299999995),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10675.0,2024-10-07,0.818,On,3153.6549,40.0,0.0,2335.7343,44.5581,6.6,40.0,179.5687,2.9895,7.8387,542.6791,2335.7343,44.918,2.4918,12.0816,2024-10-07,POINT (-114.2560371 51.8867171),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10676.0,2024-10-07,0.9,On,3153.6483,40.0,0.0,2325.567,44.3686,6.589,40.0,180.0,3.354,7.9583,550.9612,2325.567,44.7224,2.5409,12.3196,2024-10-07,POINT (-114.2560371 51.8867079),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10677.0,2024-10-07,1.31,On,3153.6188,40.0,0.0,2243.3042,42.8355,6.5,40.0,179.7341,4.8488,7.6247,527.8615,2243.3042,43.1405,2.5237,12.2359,2024-10-07,POINT (-114.25603699999999 51.8866946),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10678.0,2024-10-07,1.214,On,3153.5335,40.0,0.0,2349.8233,44.8865,6.5,40.0,180.2923,4.4113,7.8407,542.8181,2349.8233,45.1889,2.4775,12.0122,2024-10-07,POINT (-114.2560371 51.8866825),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10679.0,2024-10-07,0.898,On,3153.5367,40.0,0.0,2404.3431,45.9362,6.5,40.0,180.0,3.4269,8.4255,583.3038,2404.3431,46.2374,2.6019,12.6154,2024-10-07,POINT (-114.2560371 51.886673099999996),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10680.0,2024-10-07,0.917,On,3153.5367,40.0,0.0,2336.0284,44.6162,6.5,40.0,180.0,3.2082,7.5048,519.5631,2336.0284,44.9236,2.3854,11.5655,2024-10-07,POINT (-114.2560371 51.8866643),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10681.0,2024-10-07,0.809,On,3153.4974,40.0,0.0,2202.2638,42.0316,6.5,40.0,180.3844,3.3541,8.3843,580.4505,2202.2638,42.3512,2.8268,13.7056,2024-10-07,POINT (-114.2560372 51.8866551),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10682.0,2024-10-07,0.897,On,3153.4154,40.0,0.0,2202.2638,42.0316,6.5,40.0,180.3886,3.3176,7.4796,517.8155,2202.2638,42.3512,2.5218,12.2267,2024-10-07,POINT (-114.25603729999999 51.886646),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10683.0,2024-10-07,1.115,On,3153.3497,40.0,0.0,2202.2638,42.0316,6.5,40.0,180.0,4.0831,7.4056,512.6953,2202.2638,42.3512,2.4968,12.1058,2024-10-07,POINT (-114.25603729999999 51.886634799999996),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10684.0,2024-10-07,0.902,On,3153.271,40.0,0.0,2206.238,42.1065,6.5,40.0,180.0,3.2811,7.3695,510.1938,2206.238,42.4277,2.4802,12.025,2024-10-07,POINT (-114.25603729999999 51.8866258),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10685.0,2024-10-07,1.019,On,3153.2054,40.0,0.0,2220.5535,42.3761,6.5,40.0,180.0,3.7186,7.4411,515.1504,2220.5535,42.703,2.4881,12.0636,2024-10-07,POINT (-114.25603729999999 51.8866156),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10686.0,2024-10-07,0.894,On,3153.166,40.0,0.0,2204.0056,42.0524,6.5,40.0,180.0,3.3176,7.5104,519.9522,2204.0056,42.3847,2.5302,12.2674,2024-10-07,POINT (-114.25603729999999 51.8866065),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10687.0,2024-10-07,0.917,On,3153.143,40.0,0.0,2161.8479,41.2277,6.5,40.0,179.6114,3.3176,7.1822,497.2262,2161.8479,41.574,2.4668,11.96,2024-10-07,POINT (-114.2560372 51.8865974),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10688.0,2024-10-07,1.006,On,3153.107,40.0,0.0,2226.4256,42.478,6.5,40.0,179.6499,3.6822,7.4832,518.0677,2226.4256,42.8159,2.4956,12.0999,2024-10-07,POINT (-114.2560371 51.886587299999995),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10689.0,2024-10-07,1.308,On,3153.1037,40.0,0.0,2381.3248,45.4768,6.5,40.0,179.7474,5.104,8.5328,590.7313,2381.3248,45.7947,2.6605,12.8996,2024-10-07,POINT (-114.25603699999999 51.886573299999995),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10690.0,2024-10-07,0.924,On,3153.0938,40.0,0.0,2377.0875,45.3978,6.5344,40.0,179.6156,3.3541,7.9235,548.5518,2377.0875,45.7132,2.475,11.9998,2024-10-07,POINT (-114.2560369 51.8865641),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10691.0,2024-10-07,0.903,On,3153.1037,40.0,0.0,2369.0127,45.2472,6.6,40.0,180.0,3.3176,7.9922,553.3091,2369.0127,45.5579,2.505,12.1452,2024-10-07,POINT (-114.2560369 51.886554999999994),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10692.0,2024-10-07,1.109,On,3153.0938,40.0,0.0,2340.0468,44.689,6.5912,40.0,180.3157,4.0832,7.9116,547.7273,2340.0468,45.0009,2.5104,12.1715,2024-10-07,POINT (-114.25603699999999 51.8865438),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10693.0,2024-10-07,0.807,On,3153.0971,40.0,0.0,2041.2248,38.9309,6.5,40.0,180.0,2.9165,6.7742,468.9798,2041.2248,39.2543,2.4641,11.9472,2024-10-07,POINT (-114.25603699999999 51.8865358),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10694.0,2024-10-07,0.487,On,3153.0971,40.0,0.0,2041.2248,38.9309,6.5,40.0,180.0,0.7291,2.8063,194.2847,2041.2248,39.2543,1.0208,4.9494,2024-10-07,POINT (-114.25603699999999 51.886533799999995),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10695.0,2024-10-07,0.712,On,3153.1299,40.0,0.0,2053.5185,39.1705,6.5139,40.0,180.0,3.6821,9.7519,675.1291,2053.5185,39.4907,3.526,17.0959,2024-10-07,POINT (-114.25603699999999 51.8865237),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10696.0,2024-10-07,1.019,On,3153.1824,40.0,0.0,2129.6401,40.6535,6.6,40.0,180.3467,3.7187,7.1365,494.0683,2129.6401,40.9546,2.4882,12.0638,2024-10-07,POINT (-114.2560371 51.8865135),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10697.0,2024-10-07,0.799,On,3153.2054,40.0,0.0,2085.7809,39.8084,6.6,40.0,180.4366,2.9531,7.0789,490.0793,2085.7809,40.1112,2.52,12.218,2024-10-07,POINT (-114.2560372 51.8865054),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10698.0,2024-10-07,1.211,On,3153.2382,40.0,0.0,1950.8467,37.2083,6.6,40.0,180.2947,4.3749,6.4716,448.0359,1950.8467,37.5163,2.4631,11.9424,2024-10-07,POINT (-114.25603729999999 51.8864934),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10699.0,2024-10-07,1.116,On,3153.2218,40.0,0.0,2026.7262,38.685,6.6,40.0,180.0,4.0467,6.7484,467.1977,2026.7262,38.9755,2.4723,11.987,2024-10-07,POINT (-114.25603729999999 51.8864823),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10700.0,2024-10-07,0.994,On,3153.2546,40.0,0.0,2157.387,41.2277,6.6,40.0,180.0,3.6457,7.2659,503.0237,2157.387,41.4882,2.5007,12.1245,2024-10-07,POINT (-114.25603729999999 51.886472299999994),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10701.0,2024-10-07,1.017,On,3153.3005,40.0,0.0,2180.5627,41.6309,6.6,40.0,179.6464,3.6457,7.178,496.9386,2180.5627,41.9339,2.4442,11.8505,2024-10-07,POINT (-114.2560372 51.8864623),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10702.0,2024-10-07,0.817,On,3153.3596,40.0,0.0,2203.602,42.0316,6.6,40.0,180.0,3.354,8.307,575.1031,2203.602,42.377,2.7991,13.5711,2024-10-07,POINT (-114.2560372 51.8864531),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10703.0,2024-10-07,0.994,On,3153.4285,40.0,0.0,2176.158,41.5108,6.6197,40.0,179.6464,3.6457,7.3293,507.4101,2176.158,41.8492,2.5007,12.1247,2024-10-07,POINT (-114.2560371 51.8864431),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10704.0,2024-10-07,1.105,On,3153.481,40.0,0.0,2064.4215,39.3903,6.7,40.0,179.6843,4.0832,7.005,484.9618,2064.4215,39.7004,2.5195,12.2155,2024-10-07,POINT (-114.25603699999999 51.8864319),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10705.0,2024-10-07,1.114,On,3153.5663,40.0,0.0,2087.4444,39.8084,6.7,40.0,180.313,4.1197,7.0886,490.7513,2087.4444,40.1432,2.5214,12.225,2024-10-07,POINT (-114.2560371 51.8864206),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10706.0,2024-10-07,0.922,On,3153.5663,40.0,0.0,2115.0083,40.309,6.7,40.0,179.5981,3.2083,6.7581,467.8658,2115.0083,40.6732,2.3725,11.503,2024-10-07,POINT (-114.25603699999999 51.8864118),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10707.0,2024-10-07,1.095,On,3153.6549,40.0,0.0,2102.3795,40.0939,6.7,40.0,180.0,4.1196,7.2631,502.8312,2102.3795,40.4304,2.5651,12.437,2024-10-07,POINT (-114.25603699999999 51.8864005),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10708.0,2024-10-07,1.015,On,3153.6614,40.0,0.0,2067.8118,39.5051,6.7,40.0,180.3186,4.0468,7.5705,524.1088,2067.8118,39.7656,2.7184,13.18,2024-10-07,POINT (-114.2560371 51.8863894),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10709.0,2024-10-07,1.016,On,3153.6877,40.0,0.0,2113.2229,40.363,6.7,40.0,180.0,3.6821,7.0327,486.8776,2113.2229,40.6389,2.471,11.9806,2024-10-07,POINT (-114.2560371 51.886379299999994),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10710.0,2024-10-07,1.108,On,3153.7172,40.0,0.0,2158.9929,41.2277,6.7,40.0,180.3215,4.0103,7.1756,496.7728,2158.9929,41.5191,2.4678,11.9649,2024-10-07,POINT (-114.2560372 51.8863683),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10711.0,2024-10-07,1.172,On,3153.727,40.0,0.0,2109.07,40.2935,6.7581,40.0,180.2923,4.4113,7.2896,504.6627,2109.07,40.559,2.5663,12.4427,2024-10-07,POINT (-114.25603729999999 51.886356199999994),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10712.0,2024-10-07,1.134,On,3153.7566,40.0,0.0,2073.0757,39.62,6.8,40.0,179.6814,4.0468,6.7933,470.3039,2073.0757,39.8668,2.4331,11.7969,2024-10-07,POINT (-114.2560372 51.8863451),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10713.0,2024-10-07,0.919,On,3153.7697,40.0,0.0,2071.0852,39.5316,6.8,40.0,180.3929,3.2812,6.7902,470.0911,2071.0852,39.8286,2.4344,11.8029,2024-10-07,POINT (-114.25603729999999 51.8863361),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10714.0,2024-10-07,1.095,On,3153.7566,40.0,0.0,2070.4884,39.5051,6.8,40.0,179.6814,4.0468,7.0265,486.4466,2070.4884,39.8171,2.5198,12.217,2024-10-07,POINT (-114.2560372 51.886325),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10715.0,2024-10-07,0.923,On,3153.7664,40.0,0.0,2085.8419,39.8123,6.8892,40.0,180.0,3.2811,6.8088,471.3777,2085.8419,40.1123,2.4237,11.7514,2024-10-07,POINT (-114.2560372 51.886316),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10716.0,2024-10-07,0.918,On,3153.7697,40.0,0.0,2087.7075,39.8497,6.9,40.0,180.3536,3.6457,7.6135,527.0867,2087.7075,40.1482,2.7078,13.1285,2024-10-07,POINT (-114.25603729999999 51.886306),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10717.0,2024-10-07,1.192,On,3153.773,40.0,0.0,2111.7354,40.3244,6.9,40.0,180.0,4.3748,7.1169,492.7099,2111.7354,40.6103,2.5024,12.1326,2024-10-07,POINT (-114.25603729999999 51.886294),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10718.0,2024-10-07,1.101,On,3153.8091,40.0,0.0,2128.391,40.6535,6.9,40.0,180.0,4.0467,7.1835,497.3177,2128.391,40.9306,2.506,12.1503,2024-10-07,POINT (-114.25603729999999 51.8862829),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10719.0,2024-10-07,1.113,On,3153.8189,40.0,0.0,2114.4573,40.3762,6.8195,40.0,180.0,4.0102,6.9959,484.3321,2114.4573,40.6626,2.4567,11.911,2024-10-07,POINT (-114.25603729999999 51.8862719),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10720.0,2024-10-07,1.211,On,3153.8648,40.0,0.0,2175.6947,41.5119,6.8,40.0,180.0,4.4477,7.3377,507.9962,2175.6947,41.8403,2.5042,12.1413,2024-10-07,POINT (-114.25603729999999 51.8862597),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10721.0,2024-10-07,0.801,On,3153.8648,40.0,0.0,2240.6276,42.7207,6.8,40.0,180.0,2.9165,7.4916,518.6495,2240.6276,43.089,2.4826,12.0367,2024-10-07,POINT (-114.25603729999999 51.886251699999995),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10722.0,2024-10-07,1.017,On,3153.8583,40.0,0.0,2164.6833,41.2737,6.8,40.0,180.0,3.7186,7.2681,503.1766,2164.6833,41.6285,2.493,12.0873,2024-10-07,POINT (-114.25603729999999 51.8862415),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10723.0,2024-10-07,0.995,On,3153.8583,40.0,0.0,1981.4485,37.7825,6.8,40.0,180.0,3.6457,6.6666,461.537,1981.4485,38.1048,2.4982,12.1123,2024-10-07,POINT (-114.25603729999999 51.8862315),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10724.0,2024-10-07,0.373,On,3153.8583,40.0,0.0,1981.4485,37.7825,6.8,40.0,180.0,0.401,1.9562,135.4296,1981.4485,38.1048,0.733,3.5541,2024-10-07,POINT (-114.25603729999999 51.886230399999995),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10725.0,2024-10-07,0.0,On,3153.8189,40.0,0.0,1981.4485,37.7825,6.8,40.0,180.0,0.401,0.0,0.0,1981.4485,0.0,0.0,0.0,2024-10-07,POINT (-114.25603729999999 51.8862293),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10726.0,2024-10-07,0.847,On,3153.8419,40.0,0.0,2008.9123,38.3342,6.8,40.0,179.6567,3.7551,8.1784,566.1994,2008.9123,38.6329,3.0228,14.6559,2024-10-07,POINT (-114.2560372 51.886219),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10727.0,2024-10-07,0.705,On,3153.8419,40.0,0.0,2055.7674,39.2755,6.8,40.0,180.0,2.5155,6.7357,466.3165,2055.7674,39.534,2.4328,11.7953,2024-10-07,POINT (-114.2560372 51.886212099999995),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10728.0,2024-10-07,1.211,On,3153.8484,40.0,0.0,2095.947,40.0447,6.7742,40.0,179.7101,4.4478,7.0689,489.3824,2095.947,40.3067,2.5042,12.1415,2024-10-07,POINT (-114.2560371 51.8861999),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10729.0,2024-10-07,0.701,On,3153.8484,40.0,0.0,2211.7209,42.2613,6.7,40.0,180.0,2.9894,8.6611,599.6157,2211.7209,42.5331,2.9076,14.0976,2024-10-07,POINT (-114.2560371 51.8861917),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10730.0,2024-10-07,1.211,On,3153.8615,40.0,0.0,2168.8224,41.4377,6.7,40.0,179.7101,4.4478,7.3146,506.3981,2168.8224,41.7081,2.5042,12.1415,2024-10-07,POINT (-114.25603699999999 51.8861795),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10731.0,2024-10-07,0.915,On,3153.8615,40.0,0.0,1942.5494,37.0935,6.7,40.0,180.3844,3.3541,6.5388,452.6842,1942.5494,37.3567,2.4993,12.1179,2024-10-07,POINT (-114.2560371 51.886170299999996),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10732.0,2024-10-07,1.306,On,3153.8255,40.0,0.0,1969.5969,37.6147,6.7,40.0,180.0,4.8123,6.6643,461.3759,1969.5969,37.8769,2.5123,12.1809,2024-10-07,POINT (-114.2560371 51.8861571),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10733.0,2024-10-07,0.627,On,3153.8255,40.0,0.0,2055.7674,39.2755,6.7,40.0,180.0,1.5312,4.61,319.1556,2055.7674,39.534,1.6651,8.0729,2024-10-07,POINT (-114.2560371 51.8861529),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10734.0,2024-10-07,0.675,On,3153.7992,40.0,0.0,2055.7674,39.2755,6.7,40.0,180.3929,3.2812,9.1764,635.2866,2055.7674,39.534,3.3143,16.0694,2024-10-07,POINT (-114.2560372 51.8861439),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10735.0,2024-10-07,1.12,On,3153.7434,40.0,0.0,1991.6306,38.0378,6.7,40.0,180.0,4.1196,6.7269,465.7105,1991.6306,38.3006,2.5079,12.1594,2024-10-07,POINT (-114.2560372 51.886132599999996),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10736.0,2024-10-07,0.806,On,3153.7008,40.0,0.0,1954.5938,37.3232,6.7,40.0,180.0,2.953,6.5759,455.2535,1954.5938,37.5883,2.498,12.1116,2024-10-07,POINT (-114.2560372 51.8861245),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10737.0,2024-10-07,1.213,On,3153.668,40.0,0.0,1950.5529,37.2455,6.7,40.0,179.7125,4.4842,6.6215,458.4103,1950.5529,37.5106,2.5206,12.2208,2024-10-07,POINT (-114.2560371 51.8861122),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10738.0,2024-10-07,0.899,On,3153.6352,40.0,0.0,1948.6162,37.2083,6.7,40.0,180.0,3.3176,6.6032,457.1459,1948.6162,37.4734,2.5161,12.1992,2024-10-07,POINT (-114.2560371 51.8861031),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10739.0,2024-10-07,1.018,On,3153.6024,40.0,0.0,1845.1525,35.2179,6.7,40.0,180.0,4.1196,6.8566,474.6896,1845.1525,35.4837,2.7592,13.3777,2024-10-07,POINT (-114.2560371 51.886091799999996),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10740.0,2024-10-07,1.098,On,3153.586,40.0,0.0,1817.2869,34.6818,6.7,40.0,180.0,4.0467,6.1502,425.7856,1817.2869,34.9478,2.5128,12.1835,2024-10-07,POINT (-114.2560371 51.8860807),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10741.0,2024-10-07,0.919,On,3153.5663,40.0,0.0,1920.7325,36.6381,6.7,40.0,180.0,3.354,6.437,445.6419,1920.7325,36.9372,2.4884,12.0649,2024-10-07,POINT (-114.2560371 51.8860715),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10742.0,2024-10-07,1.016,On,3153.5958,40.0,0.0,2005.5375,38.2419,6.7,40.0,180.3467,3.7187,6.7405,466.6508,2005.5375,38.568,2.4955,12.0994,2024-10-07,POINT (-114.2560372 51.886061299999994),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10743.0,2024-10-07,1.004,On,3153.6352,40.0,0.0,2163.4911,41.251,6.7708,40.0,180.3501,3.6822,7.2862,504.4263,2163.4911,41.6056,2.5006,12.124,2024-10-07,POINT (-114.25603729999999 51.8860512),EPSG:4326
FENDT,L17: (ISO_ADAPT),NO Product,10744.0,2024-10-07,1.092,On,3153.645,40.0,0.0,2228.5831,42.491,6.8,40.0,180.0,4.0102,7.5153,520.2903,2228.5831,42.8574,2.5039,12.14,2024-10-07,POINT (-114.25603729999999 51.8860402),EPSG:4326
